id,title,authors,average_rating,isbn,language_code,num_pages,publication_date,category,publisher,image_url,,,
29534,The wolf and the dove,Warren W. Wiersbe,4.37,842366652,en-US,162,7/20/1979,Sports and leisure,Tyndale House Publishers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29537,,Walter Farley,4.12,679813462,eng,224,4/14/1992,Travel,Yearling,https://images.gr-assets.com/books/1393687607m/18080923.jpg,,,
29545,Nora Webster,Jeremy Leven,4.13,059514506X,eng,496,11/1/2000,True crime,Backinprint.com,https://images.gr-assets.com/books/1451442745m/21412360.jpg,,,
29547,Requiem (Providence #2),Lauren Weisberger,3.4,1416543007,en-US,448,12/26/2006,Action and adventure,Pocket Books,https://images.gr-assets.com/books/1307717182m/11532160.jpg,,,
29549,The Emperor's Tomb,Paul       Davidson,3.61,446697389,eng,288,11/29/2009,Alternate history,Warner Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29551,Fear Nothing,Andrew M. Greeley,3.79,515110752,eng,300,4/1/1993,Anthology,Jove Books,https://images.gr-assets.com/books/1372049470m/18079661.jpg,,,
29561,Baking: From My Home to Yours,Alice   Miller/Andrew Edwin Jenkins,4.06,465045855,eng,224,12/10/2002,Chick lit,Basic Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29565,,José Saramago,3.8,1860467210,eng,272,6/1/2000,Children's,Panther,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29566,For You,José Saramago/Giovanni Pontiero,3.92,1860469019,eng,346,9/20/2001,Classic,Vintage Classics,https://images.gr-assets.com/books/1327337194m/10813480.jpg,,,
29569,ラブ★コン 1,Michael F. Roizen/Mehmet C. Oz,3.82,60765313,en-US,417,1/1/2005,Comic book,Collins Publishers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29571,Elephants Can Remember,Michael F. Roizen/Mehmet C. Oz,3.66,743292545,en-US,370,10/31/2006,Coming-of-age,Free Press,https://images.gr-assets.com/books/1309211932m/148584.jpg,,,
29579,,Isaac Asimov,4.16,553803719,eng,244,6/1/2004,Crime,Bantam,https://images.gr-assets.com/books/1369113567m/17948485.jpg,,,
29580,What to Expect the First Year,Isaac Asimov,4.26,553803735,eng,256,6/1/2004,Drama,Bantam Spectra,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29581,The Gift,Isaac Asimov,4.22,553803727,eng,256,6/1/2004,Fairytale,Spectra Books,https://images.gr-assets.com/books/1403190508m/59836.jpg,,,
29582,The Lions of Little Rock,Isaac Asimov,4.05,553587579,eng,500,8/31/2004,Fantasy,Spectra,https://images.gr-assets.com/books/1442034711m/11699349.jpg,,,
29584,Self Matters: Creating Your Life from the Inside Out,Leslie Gross Portney,4.12,838526950,eng,742,1/1/2000,Graphic novel,Prentice Hall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29587,,Cory Doctorow,3.56,076530953X,eng,208,12/5/2003,Historical fiction,Tor Books,https://images.gr-assets.com/books/1299468023m/8951449.jpg,,,
29588,ヘタリア 1 Axis Powers,Cory Doctorow,3.51,765312808,en-US,315,5/30/2006,Horror,Tor Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29589,Finding Nemo,Cory Doctorow,3.48,765310457,en-US,223,4/1/2005,Mystery,Tor Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29593,Calling Doctor Amelia Bedelia (I Can Read Book 2),Cory Doctorow/Bruce Sterling,3.72,1568582862,eng,243,9/8/2003,Paranormal romance,Four Walls Eight Windows Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29597,Timeless,Donald Miller,3.92,785209824,eng,256,8/14/2005,Picture book,Thomas Nelson,https://images.gr-assets.com/books/1327890901m/11324166.jpg,,,
29603,"These High, Green Hills",Ron     Miller/Jules Verne/Paul   Wright,3.76,751370738,eng,64,10/8/1998,Poetry,Prentice Hall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29613,How Google Works,Hervie Haufler,4.18,451209796,eng,352,11/4/2003,Political thriller,NAL Trade,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29616,Killing Sarai,Jayne Ann Krentz,3.96,399153055,eng,416,1/3/2006,Romance,G.P. Putnam's Sons,https://images.gr-assets.com/books/1389883928m/20559676.jpg,,,
29617,The Time of My Life,Jayne Ann Krentz,4.01,039915373X,eng,371,2/1/2007,Satire,G.P. Putnam's Sons,https://images.gr-assets.com/books/1327918581m/10893138.jpg,,,
29619,Now We Are Six,Jayne Castle/Jayne Ann Krentz,4.14,515141402,eng,327,5/30/2006,Science fiction,Jove Books,https://images.gr-assets.com/books/1348199373m/821000.jpg,,,
29620,The Secret Circle: The Captive Part II and The Power,Jayne Ann Krentz,3.89,373771711,eng,362,4/25/2006,Short story,Harlequin,https://images.gr-assets.com/books/1341592078m/3665811.jpg,,,
29621,Ladies' Night ,Jayne Ann Krentz,3.75,446692476,eng,425,7/1/2003,Suspense,Warner Books,https://images.gr-assets.com/books/1376835524m/16045078.jpg,,,
29622,Family Pictures,Jayne Ann Krentz,3.45,1551668513,eng,256,11/23/2001,Thriller,MIRA,https://images.gr-assets.com/books/1365217958m/14759321.jpg,,,
29623,"Taken by Midnight (Midnight Breed, #8)",Jayne Castle/Jayne Ann Krentz,4.14,515136948,eng,343,2/24/2004,Western,Jove Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29624,Os Maias,Jayne Castle/Jayne Ann Krentz,4.15,671569023,eng,327,5/1/1998,Young adult,Pocket Books,https://images.gr-assets.com/books/1362526641m/1249630.jpg,,,
29625,The Law of Moses,Julian Jaynes,4.25,713912545,en-GB,467,6/1/1979,Art/architecture,Allen Lane,https://images.gr-assets.com/books/1415024195m/23252517.jpg,,,
29627,Good as Gone,Jack Meadows,3.8,1852339462,eng,175,12/1/2006,Autobiography,Springer,https://images.gr-assets.com/books/1464329788m/29975458.jpg,,,
29632,Holding the Dream,Barbara Berst Adams,3.76,963281437,eng,174,5/1/2005,Biography,New World Publishing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29633,,Graham Greene/John Clark Pratt,3.97,014024350X,eng,515,1/1/1996,Business/economics,Penguin Books,https://images.gr-assets.com/books/1370197330m/17191012.jpg,,,
29639,Mr. Darcy's Diary,Graham Greene/Zadie Smith,3.97,99478390,eng,198,10/7/2004,Crafts/hobbies,Vintage Books/Vintage Classics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29641,L.A. Requiem,Graham Greene/Monica Ali,3.94,99478447,eng,160,10/7/2004,Cookbook,Vintage Classics,https://images.gr-assets.com/books/1328900044m/297186.jpg,,,
29658,,Tony Judt,4.34,143037757,eng,933,9/5/2006,Diary,Penguin Books,https://images.gr-assets.com/books/1442347366m/10960383.jpg,,,
29680,,William Rodney Allen,3.82,1578068894,eng,208,8/18/2006,Dictionary,University Press of Mississippi,https://images.gr-assets.com/books/1341274679m/15733346.jpg,,,
29685,Eventide,Grant R. Osborne,3.94,830828265,eng,624,12/1/2006,Encyclopedia,IVP Academic,https://images.gr-assets.com/books/1320471712m/89884.jpg,,,
29694,Fahrenheit 451: The Authorized Adaptation,Alvin L. Reid,3.86,082543632X,en-US,208,4/7/2004,Guide,Kregel Academic & Professional,https://images.gr-assets.com/books/1416448162m/5199185.jpg,,,
29705,スペシャル·エー,Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,3.38,143038184,eng,304,1/2/2008,Health/fitness,Penguin Books,https://images.gr-assets.com/books/1408207157m/2122216.jpg,,,
29718,オール・ユー・ニード・イズ・キル,Robert Musil/Shaun Whiteside/J.M. Coetzee,3.73,142180009,eng,176,9/27/2001,History,Penguin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29719,The Bronze Bow,Daniel Defoe/J.M. Coetzee,3.67,192100335,eng,306,9/16/1999,Home and garden,Oxford University Press,https://images.gr-assets.com/books/1369712582m/24408.jpg,,,
29720,Essays in Love,J.M. Coetzee/David Attwell,4.05,674215184,en-US,438,8/12/1992,Humor,Harvard University Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29724,A Civil Action,Ruth Heller,4.22,698118758,en-US,32,10/23/2000,Journal,Puffin Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29726,Millions of Cats,Leonard  Orr,3.92,826414745,eng,96,4/10/2003,Math,Bloomsbury Academic,https://images.gr-assets.com/books/1318725166m/621739.jpg,,,
29734,Dark challenge,Philip Roth,3.7,679764178,eng,630,9/2/1997,Memoir,Vintage,https://images.gr-assets.com/books/1330425767m/313256.jpg,,,
29737,Mistress,Philip Roth,3.73,067974827X,eng,334,1/13/1994,Philosophy,Vintage,https://images.gr-assets.com/books/1375363772m/15791403.jpg,,,
29738,Grandfather's Journey,Philip Roth,4.17,679752935,eng,240,6/3/1996,Prayer,Vintage,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29741,Savannah Blues,Philip Roth,3.63,679749063,eng,416,4/11/1995,"Religion, spirituality, and new age",Vintage,https://images.gr-assets.com/books/1327883095m/38030.jpg,,,
29743,Excavation,Philip Roth/Νίκος Παναγιωτόπουλος,3.66,99389010,eng,272,10/5/1995,Textbook,Vintage,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29745,,Philip Roth,3.34,99801906,eng,208,1/17/2006,True crime,Vintage,https://images.gr-assets.com/books/1405624619m/159418.jpg,,,
29746,Scarecrow,Philip Roth,3.53,679759255,eng,320,1/31/1995,Review,Vintage,https://images.gr-assets.com/books/1316635676m/144789.jpg,,,
29776,Endlessly,Philip Roth,3.63,99422697,eng,156,3/7/2002,Science,Vintage,https://images.gr-assets.com/books/1320349604m/9064899.jpg,,,
29788,,Nathan Englander,3.93,375704434,eng,205,3/21/2000,Self help,Vintage,https://images.gr-assets.com/books/1454689701m/27868677.jpg,,,
29791,"Living Buddha, Living Christ",Nathan Englander,3.66,375404937,eng,339,4/24/2007,Sports and leisure,Knopf Publishing Group,https://images.gr-assets.com/books/1309211729m/73184.jpg,,,
29797,The Earthsea Trilogy,John Bunyan,4,486426750,eng,324,2/10/2003,Travel,Dover Publications,https://images.gr-assets.com/books/1295382040m/1170158.jpg,,,
29800,Left Drowning,Bryan Lee O'Malley,4.17,1932664084,eng,168,8/18/2004,True crime,Oni Press,https://images.gr-assets.com/books/1372359048m/17325147.jpg,,,
29806,A Sick Day for Amos McGee,C.S. Lewis/Michael Hague,3.88,802806414,eng,219,1/10/1992,Action and adventure,William B. Eerdmans Publishing Company,https://images.gr-assets.com/books/1312019421m/7268995.jpg,,,
29811,Fourth of July Creek,Helen L. Taylor,4.26,802449247,eng,336,2/1/2006,Alternate history,Moody Publishers,https://images.gr-assets.com/books/1417981221m/18651980.jpg,,,
29819,Absolute Fear,James Daugherty,3.41,394846974,eng,160,2/12/1981,Anthology,Random House Books for Young Readers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29820,True Evil,Helen L. Taylor/John Bunyan,4.26,802449263,eng,256,3/8/1989,Chick lit,Moody Publishers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29823,Tobacco Road,Diana Butler Bass,4,1566993237,eng,179,12/30/2005,Children's,Rowman & Littlefield Publishers,https://images.gr-assets.com/books/1369852920m/59091.jpg,,,
29838,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective,John D. Leonard/The New York Times,4.1,312313675,en-US,1104,11/5/2004,Classic,St. Martin's Press,https://images.gr-assets.com/books/1312021413m/1747896.jpg,,,
29841,Lord of Scoundrels,Robert A.M. Stern/David Fishman/Jacob Tilove,4.44,1580931774,eng,1520,11/1/2006,Comic book,The Monacelli Press,https://images.gr-assets.com/books/1381766823m/425377.jpg,,,
29842,Ozma of Oz,Kevin   Walsh,4.16,60754001,eng,384,9/26/2006,Coming-of-age,Collins Reference,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29845,The Johnstown Flood,Eric Homberger/Alice Hudson,4.06,805078428,eng,192,7/1/2005,Crime,Holt Paperbacks,https://images.gr-assets.com/books/1313667349m/2371.jpg,,,
29868,The Christmas Sweater,E.B. White/Garth Williams/Catherine Chaine,4.17,221102288X,fre,192,4/1/1997,Drama,l'ecole des loisirs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29873,Tales From a Not-So-Happy-Heartbreaker,Miroslav Sasek,4.29,789308843,en-GB,64,5/30/2003,Fairytale,Universe,https://images.gr-assets.com/books/1418103694m/16074748.jpg,,,
29879,Deep Fathom,Paul Findley,4.07,155652482X,eng,416,5/1/2003,Fantasy,Lawrence Hill Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29881,The Gate House,Timothy Findley,3.99,057120905X,eng,416,8/20/2001,Graphic novel,Faber  Faber,https://images.gr-assets.com/books/1397190673m/3216451.jpg,,,
29898,Stay with Me,Timothy Findley,3.88,571207995,eng,218,8/20/2001,Historical fiction,Faber and Faber,https://images.gr-assets.com/books/1400524327m/19501672.jpg,,,
29900,Seven Years to Sin,Nigel Findley,3.54,1560761547,en-US,311,9/1/1991,Horror,TSR,https://images.gr-assets.com/books/1355259011m/15743075.jpg,,,
29905,Perfect Scoundrels,Plato/Benjamin Jowett/Pedro De Blas,4.05,159308269X,eng,624,10/5/2005,Mystery,Barnes  Noble Classics,https://images.gr-assets.com/books/1340716595m/13580928.jpg,,,
29906,When the Game Was Ours,Plato/Edith Hamilton/Huntington Cairns,4.23,691097186,eng,1776,9/15/1963,Paranormal romance,Princeton University Press (NJ),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29907,The Two Swords (Hunter's Blades #3),Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger,3.94,1593080972,eng,496,8/1/2005,Picture book,Barnes  Noble Classics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29908,Nemesis,Plato/Tom Griffith,3.94,460873822,eng,240,11/15/1993,Poetry,Orion Publishing Group  Ltd.,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29914,All Families Are Psychotic,Claire McNab,3.74,156280135X,eng,196,10/1/1996,Political thriller,Naiad Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29917,The Blessing Way,Jeff Shaara,4.11,034546141X,eng,576,11/7/2006,Romance,Ballantine Books,https://images.gr-assets.com/books/1179033344m/867387.jpg,,,
29919,Another Piece of My Heart,Jeff Shaara,4.11,345464885,eng,288,4/25/2006,Satire,Ballantine Books,https://images.gr-assets.com/books/1321468393m/12029468.jpg,,,
29920,Stenhuggaren,Jeff Shaara,4.18,345427548,eng,492,6/29/2004,Science fiction,Ballantine Books,https://images.gr-assets.com/books/1334876462m/1457790.jpg,,,
29922,The Pigeon Wants a Puppy!,Jeff Shaara,4.14,345427513,eng,424,7/3/2001,Short story,Ballantine Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29923,The Road to Character,Jeff Shaara,4.24,345434811,eng,640,5/2/2000,Suspense,Ballantine Books,https://images.gr-assets.com/books/1422216361m/22551809.jpg,,,
29927,El general en su laberinto,Adrian Guelke/Michael Cox/Fiona Stephen,4.33,719071151,eng,624,4/18/2006,Thriller,Manchester University Press,https://images.gr-assets.com/books/1361537151m/23884.jpg,,,
29932,La ciudad y los perros,Devra Davis/Mitchell Gaynor,4.02,465015220,en-US,352,12/25/2003,Western,Basic Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29934,Amy & Matthew,Philip Levine,4.27,679740589,eng,77,4/21/1992,Young adult,Knopf,https://images.gr-assets.com/books/1392738015m/18599754.jpg,,,
29936,Die Again,Philip Levine/Harry Ford,4.21,679765840,eng,69,9/3/1996,Art/architecture,Knopf,https://images.gr-assets.com/books/1395144977m/21489683.jpg,,,
29941,Party Princess,Denis Johnson,3.54,60976098,en-US,221,5/30/2000,Autobiography,Harper Perennial,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29946,,Richard Bach,4.15,99427869,eng,144,3/12/2001,Biography,Arrow Books Ltd,https://images.gr-assets.com/books/1371340440m/17800786.jpg,,,
29947,Witness,Richard Bach/H. Lee Shapiro/دل آرا قهرمان,3.93,385319274,eng,48,1/12/1998,Business/economics,Delta,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29949,The Scar of David,Richard Bach,3.79,385315287,eng,368,11/1/1995,Crafts/hobbies,Delta,https://images.gr-assets.com/books/1312020216m/6692041.jpg,,,
29953,The Nanny,Richard Bach,3.79,330304216,eng,299,5/11/2001,Cookbook,Sidgwick & Jackson Ltd,https://images.gr-assets.com/books/1389595555m/207694.jpg,,,
29960,Manwhore,Pamela F. Service,4.25,449702022,eng,194,11/12/1986,Diary,Fawcett,https://images.gr-assets.com/books/1421552037m/22892122.jpg,,,
29964,Ex-Heroes,H.G. Wells/Gregory Claeys/Francis Wheen,3.45,141441127,eng,320,3/31/2006,Dictionary,Penguin Books Limited,https://images.gr-assets.com/books/1360646185m/16479439.jpg,,,
29965,Absolution Gap,H.G. Wells/Leon Stover,3.82,786407808,eng,321,4/30/2001,Encyclopedia,McFarland & Company,https://images.gr-assets.com/books/1309210984m/89184.jpg,,,
29966,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",H.G. Wells/John Clute,3.61,141441046,eng,530,5/26/2006,Guide,Penguin Books Limited,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29967,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,H.G. Wells/Barbara A. Turner,3.4,972851720,eng,110,9/1/2004,Health/fitness,Temenos Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29971,Scoop,H.G. Wells,4.14,706425618,eng,828,1/1/1985,History,Octopus Books (London),https://images.gr-assets.com/books/1416017359m/30919.jpg,,,
29976,Tales of a Female Nomad: Living at Large in the World,H.G. Wells/E.F. Bleiler,3.86,844631515,eng,335,12/31/1975,Home and garden,Peter Smith Publisher  Inc.,https://images.gr-assets.com/books/1320531284m/85622.jpg,,,
29979,Birds of America: Stories,H.G. Wells/George Gesner,3.94,517436329,eng,688,9/19/1984,Humor,Random House Value Publishing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29981,Big Rock,H.G. Wells,3.73,553214322,eng,153,5/1/1994,Journal,Bantam Classics,https://images.gr-assets.com/books/1485375190m/26252659.jpg,,,
29990,Three Dark Crowns,Vera John-Steiner,3.83,195108965,eng,288,1/23/1997,Math,Oxford University Press  USA,https://images.gr-assets.com/books/1469265644m/23207027.jpg,,,
29993,"Lunch in Paris: A Love Story, with Recipes",Alfred D. Chandler Jr.,4.01,674940520,en-US,624,1/1/1977,Memoir,Belknap Press,https://images.gr-assets.com/books/1344266322m/6422680.jpg,,,
29998,Love and War ,Dashiell Hammett/Steven Marcus,4.39,1931082006,eng,934,9/10/2001,Philosophy,Library of America,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
29999,Destined,Dashiell Hammett,3.91,752865331,eng,213,3/1/2005,Prayer,Orion,https://images.gr-assets.com/books/1321454773m/12846479.jpg,,,
30001,The Pale King,Dashiell Hammett/Vince Emery/Joe Gores,3.98,972589813,eng,342,9/1/2005,"Religion, spirituality, and new age",Vince Emery Productions,https://images.gr-assets.com/books/1324405497m/9443405.jpg,,,
30002,論語 [Lún Yǔ],Dashiell Hammett,3.83,752851802,eng,256,12/5/2002,Textbook,Orion,https://images.gr-assets.com/books/1309201523m/27297.jpg,,,
30003,I'm with the Band: Confessions of a Groupie,Dashiell Hammett/Lillian Hellman/Jeff Stone,4.18,679722599,eng,480,7/17/1989,True crime,Vintage Crime/Black Lizard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
